timestamp,episode,total_reward,steps,success,final_distance,start_distance
2025-09-19 18:05:51,0,2.2774013643893594,53,True,1.9117993369915314,5.689731888151561
2025-09-19 18:05:54,1,5.068666469386835,38,True,1.7611723125541932,9.048622757769197
2025-09-19 18:06:24,2,-18.528873455098925,361,False,4.247744496841982,6.428128345640487
2025-09-19 18:06:25,3,4.261264667735149,11,True,1.9977248857659071,5.233812772180146
2025-09-19 18:06:27,4,5.937842314203873,23,True,1.8480279348441573,8.690041507322624
2025-09-19 18:06:29,5,6.095810549133646,25,True,1.7921421112283822,9.466135502781194
2025-09-19 18:06:31,6,5.787168653421007,16,True,1.9780629096831568,8.279336061259341
2025-09-19 18:06:32,7,4.964101952258758,16,True,1.729584984920094,6.681726530639259
2025-09-19 18:06:35,8,4.846153526216444,33,True,1.9898817050036046,8.401618175588498
2025-09-19 18:07:05,9,-22.27360176245307,361,False,8.876045771677767,5.290864728334697
2025-09-19 18:07:22,10,-5.800703258385471,204,True,1.9942312099267954,6.887121760068711
2025-09-19 18:07:27,11,2.256938662377479,58,True,1.8312871822216614,6.586292149892893
2025-09-19 18:07:30,12,5.329559032780996,33,True,1.922848691235356,8.721640153055926
2025-09-19 18:08:00,13,-18.9095420154645,360,False,5.332138851707089,7.36226992017783
2025-09-19 18:08:05,14,1.879755505779979,62,True,1.9088149693519538,6.014062128560187
2025-09-19 18:08:11,15,3.1191422217062694,67,True,1.7172320540095682,8.176987042959702
2025-09-19 18:08:16,16,3.433753414546093,70,True,1.9570948671355564,9.899195528550704
2025-09-19 18:08:18,17,4.432355601614071,15,True,1.7773603864854641,5.69617691335581
2025-09-19 18:08:19,18,4.594220173792294,20,True,1.8282515004662925,6.559080580142181
2025-09-19 18:08:24,19,3.9890520494179116,51,True,1.996465133083892,8.64837517033341
2025-09-19 18:08:54,20,-20.804422455158246,363,False,9.039548035909664,8.125526614852902
2025-09-19 18:09:24,21,-20.344606152369426,363,False,5.619412483856707,5.339327086664647
2025-09-19 18:09:54,22,-22.958580342922527,363,False,11.382326573717421,6.838280881251412
2025-09-19 18:10:24,23,-19.559859118724447,360,False,6.662064887632357,7.390840157929702
2025-09-19 18:10:29,24,1.9724539114227282,64,True,1.973934835975548,6.169920821392588
2025-09-19 18:10:33,25,3.369581896236454,40,True,1.9346163292352954,6.448928248459144
2025-09-19 18:11:03,26,-20.71887418525844,361,False,9.19060149097031,8.202400922847852
2025-09-19 18:11:08,27,3.2208882443810785,66,True,1.9254440815899312,8.679069948537473
2025-09-19 18:11:38,28,-19.039460964121968,363,False,7.204470746300747,9.066869307479644
2025-09-19 18:11:40,29,5.490177843666351,18,True,1.8938400789942649,7.693610632791595
2025-09-19 18:12:10,30,-17.092662590770985,365,False,3.59847651634079,8.809983800220335
2025-09-19 18:12:40,31,-21.874216725712355,363,False,10.358636382144523,7.380037574747699
2025-09-19 18:12:46,32,0.5191623223810504,77,True,1.9212834427084815,5.311591947505169
2025-09-19 18:13:17,33,-19.77619480865733,364,False,5.052531224403263,6.033232783440491
2025-09-19 18:13:20,34,4.641301659224625,39,True,1.9370502642787155,8.4055377128701
2025-09-19 18:13:22,35,4.076609457370634,25,True,1.9873927430079523,5.985800072815505
2025-09-19 18:13:52,36,-19.91081270697772,363,False,6.423001957302981,6.962781484694666
2025-09-19 18:14:22,37,-20.374091397089636,360,False,6.838056906345794,6.044448469740484
2025-09-19 18:14:52,38,-19.39095057466181,362,False,8.075638631718924,9.951800129509477
2025-09-19 18:14:54,39,4.778612243650588,20,True,1.9338554153915388,6.989640306798365
2025-09-19 18:15:24,40,-19.734474481938104,362,False,7.493657627153335,7.586623085997535
2025-09-19 18:15:54,41,-19.880050501738825,362,False,5.794944966639242,6.7846419131330205
2025-09-19 18:16:00,42,3.2583379065446856,74,True,1.9942396715885637,9.615283207244552
2025-09-19 18:16:30,43,-19.138639723081074,365,False,5.187453048954765,7.434673558303381
2025-09-19 18:16:34,44,5.32065288452219,42,True,1.600698842531273,9.47707176525773
2025-09-19 18:16:36,45,5.374116494450194,20,True,1.6515878062194034,7.445698180277135
2025-09-19 18:16:42,46,2.893154318488006,71,True,1.925692555054011,8.427529540948232
2025-09-19 18:16:44,47,4.806159530279684,32,True,1.9967927158695322,8.090850803000295
2025-09-19 18:16:46,48,5.529964618457374,15,True,1.6263266084980954,7.702478144913161
2025-09-19 18:16:47,49,5.070756561690166,17,True,1.7354185197966192,6.978454107018172
2025-09-19 18:16:49,50,4.693314617131545,18,True,1.7233622986998065,6.00433305895286
2025-09-19 18:17:19,51,-19.823884492615456,361,False,4.5757691816978445,5.1564087398943235
2025-09-19 18:17:21,52,4.683791485577814,25,True,1.9352379927233743,7.25968184916145
2025-09-19 18:17:30,53,0.9349900957844308,103,True,1.9776635290443154,9.008171196890059
2025-09-19 18:17:34,54,3.894911241033745,56,True,1.6506054478298176,8.860920155778366
2025-09-19 18:17:41,55,1.2272981431563623,74,True,1.821263907619216,5.681821823989027
2025-09-19 18:18:11,56,-19.862290506511037,366,False,5.113869995005991,5.895726850677722
2025-09-19 18:18:41,57,-20.146311097270427,363,False,8.29212387311107,8.28373095477209
2025-09-19 18:18:54,58,-2.447054752316385,165,True,1.960436714728205,8.68962708014028
2025-09-19 18:19:24,59,-19.00912686425422,362,False,4.635623373314785,6.579296903458789
2025-09-19 18:19:33,60,-0.27393026856016345,106,True,1.8789185560629897,6.196374647332493
2025-09-19 18:20:03,61,-18.285363267140433,363,False,5.511075373541715,8.614669576465221
2025-09-19 18:20:08,62,2.411165224746285,56,True,1.6728548838158466,6.239307898555239
2025-09-19 18:20:12,63,2.559854394906151,51,True,1.9055492636609044,6.258951634225719
2025-09-19 18:20:42,64,-19.26996786914377,362,False,7.044627651732257,8.261923368562078
2025-09-19 18:20:48,65,2.3740194638037253,67,True,1.8533607870509512,7.366304018881839
2025-09-19 18:20:51,66,4.91376047272761,43,True,1.9537018593024529,8.942828851688402
2025-09-19 18:21:22,67,-20.606837130366912,366,False,5.805891617394144,5.1873546104862935
2025-09-19 18:21:29,68,1.6295852518299703,93,True,1.8991351790794895,8.356214611160693
2025-09-19 18:21:32,69,5.575256726641202,28,True,1.7832830022142165,8.861444431945756
2025-09-19 18:21:38,70,1.7051331450449094,81,True,1.9314402601095417,7.413003691903358
2025-09-19 18:22:09,71,-18.498345419288388,359,False,5.601223413059873,7.766554623153437
2025-09-19 18:22:16,72,-0.2801836676459062,93,True,1.9235218666924891,5.129726920466515
2025-09-19 18:22:35,73,-7.50428639467469,223,True,1.8729117019215202,5.828336082350701
2025-09-19 18:22:39,74,2.8832198475642072,46,True,1.9956724365935343,6.097943495283235
2025-09-19 18:22:40,75,5.004447130013622,13,True,1.913656117743617,6.709408188900661
2025-09-19 18:22:44,76,3.1367568239834602,46,True,1.9066195734868232,6.526640653985936
2025-09-19 18:22:47,77,3.9091144301989074,45,True,1.9915708198325988,7.5115646382381485
2025-09-19 18:22:52,78,3.371991084495686,56,True,1.9478943134997355,8.22958987840956
2025-09-19 18:22:58,79,2.5526467723859985,66,True,1.7407032382024024,7.64708103830319
2025-09-19 18:23:02,80,4.007191383393013,53,True,1.9037882911639112,9.191931310647
2025-09-19 18:23:12,81,-0.08569747890922708,114,True,1.9077513317119728,7.76518057693575
2025-09-19 18:23:24,82,-2.620603255732778,150,True,1.9631647678489454,7.5339004861255745
2025-09-19 18:23:29,83,4.713692710764777,58,True,1.7251914480342416,9.972927872707272
2025-09-19 18:23:32,84,5.432338167443878,32,True,1.9471484725155959,9.079762358977929
2025-09-19 18:23:34,85,5.980655157739457,26,True,1.886494853536867,9.072473437606766
2025-09-19 18:23:59,86,-11.900951367298065,299,True,1.837483305207078,5.871305034276242
2025-09-19 18:24:02,87,5.62487134205951,36,True,1.7809624103053383,9.661800082207327
2025-09-19 18:24:05,88,3.602267345573127,45,True,1.96496239667263,7.392669137941865
2025-09-19 18:24:07,89,6.526198749028085,23,True,1.6070594725727727,9.820867308539421
2025-09-19 18:24:09,90,4.133313528750586,12,True,1.8661761898875209,5.066310465697849
2025-09-19 18:24:14,91,3.7096864827269087,63,True,1.8904845366339025,8.663521492055136
2025-09-19 18:24:18,92,3.509869874645617,51,True,1.9571717716584496,8.335270806741931
2025-09-19 18:24:22,93,4.045499013214625,47,True,1.6495597922374738,7.568018414503284
2025-09-19 18:24:27,94,1.9309720953681666,64,True,1.988792188640408,6.730188324339678
2025-09-19 18:24:31,95,4.640621076884254,39,True,1.9178524463862414,8.307453094662524
2025-09-19 18:24:32,96,5.333246142438016,19,True,1.9166638797085231,7.573489586705058
2025-09-19 18:24:39,97,2.8936918111144365,77,True,1.920064259751207,9.015233515935698
2025-09-19 18:24:48,98,-0.14014176065058592,109,True,1.8523590874691656,6.851939858678959
2025-09-19 18:24:49,99,5.934637988922891,17,True,1.7685588475958487,8.61851529026476
2025-09-19 18:25:05,100,-5.373372937269132,190,True,1.9365105616338634,6.099486719364463
2025-09-19 18:25:12,101,1.6842077486404248,80,True,1.9868836422501437,7.671038314588195
2025-09-19 18:25:42,102,-18.791962887387115,359,False,3.4612047753000814,5.79278752325122
2025-09-19 18:25:48,103,2.740689696617612,75,True,1.9326960948068792,8.390141308662875
2025-09-19 18:25:53,104,2.9143025197901684,65,True,1.895517761613291,7.744022789776215
2025-09-19 18:26:07,105,-3.4984010950150424,167,True,1.874589557883557,7.016695510682857
2025-09-19 18:26:10,106,5.297338868614995,30,True,1.5441290230723057,7.633084041251315
2025-09-19 18:26:14,107,2.945302165119972,48,True,1.924961368591324,6.20002340513304
2025-09-19 18:26:17,108,2.858633813901855,37,True,1.9253462271761546,5.033716038786892
2025-09-19 18:26:18,109,4.2403699411353255,17,True,1.8144076106747744,5.257832549867356
2025-09-19 18:26:48,110,-18.92575230705478,363,False,4.435950098932084,5.763351618787612
2025-09-19 18:26:50,111,6.457596295758169,22,True,1.9250157920961377,9.91436470501211
2025-09-19 18:26:52,112,5.642493094763561,24,True,1.8166161849058304,8.226559737285124
2025-09-19 18:26:54,113,5.734126514402277,15,True,1.7892980370051417,7.796203576515797
2025-09-19 18:26:56,114,4.196486631625692,34,True,1.8494844842178835,7.20174256394586
2025-09-19 18:27:01,115,3.0790387801762433,56,True,1.8408059289963146,7.797977163098354
2025-09-19 18:27:04,116,3.3027563733477603,32,True,1.985250197585793,5.465133554985003
2025-09-19 18:27:07,117,2.9331671211662305,40,True,1.925525954656189,5.497689248194168
2025-09-19 18:27:10,118,4.369961382001161,31,True,1.971487221301899,7.261040745246294
2025-09-19 18:27:14,119,3.602978197655808,52,True,1.8369636577646173,7.832689835538151
2025-09-19 18:27:18,120,3.4231629637078176,40,True,1.9493887958099576,6.391432520703395
2025-09-19 18:27:21,121,3.725786327315575,33,True,1.6508752919838163,5.977906473321476
2025-09-19 18:27:24,122,5.493757375543759,42,True,1.8851106630417584,9.792037403859775
2025-09-19 18:27:29,123,3.3949823551542813,53,True,1.6236109037303497,7.078889169679215
2025-09-19 18:27:31,124,5.601727942564744,22,True,1.9004411977166902,8.246829281619142
2025-09-19 18:27:35,125,3.449246683183828,48,True,1.997789899893567,7.274960743164934
2025-09-19 18:27:39,126,3.5803845611933367,54,True,1.624448311701763,6.7439124335800456
2025-09-19 18:27:41,127,5.304774278781814,18,True,1.9995818771332494,7.580727611007609
2025-09-19 18:27:45,128,3.6023684913709957,46,True,1.935963681897358,7.446164047649397
2025-09-19 18:27:50,129,2.848694108540209,59,True,1.9310036552920031,8.199236664213284
2025-09-19 18:27:52,130,6.235757534933562,26,True,1.5483124844382998,9.748442047110972
2025-09-19 18:27:57,131,4.24838145066959,57,True,1.975591765311851,9.144626736039896
2025-09-19 18:27:58,132,5.819238075543089,16,True,1.9433548109872913,8.27806820480117
2025-09-19 18:28:01,133,5.180702725287192,34,True,1.6947668706610068,8.74584660755632
2025-09-19 18:28:05,134,2.742570863634012,42,True,1.9938049610164357,5.587887169072858
2025-09-19 18:28:18,135,-3.99485152459103,167,True,1.8800150198068912,6.0224463996167525
2025-09-19 18:28:20,136,5.220418759455448,18,True,1.8417896426486762,6.986131254131206
2025-09-19 18:28:21,137,4.424076744479832,10,True,1.7195410866523282,5.436555739884656
2025-09-19 18:28:51,138,-19.693482865203197,363,False,5.909951338826585,6.899047034605495
2025-09-19 18:28:54,139,5.340413458842944,32,True,1.4634045855765334,8.386600011989216
2025-09-19 18:28:58,140,1.7669181441551067,57,True,1.8927796528268894,5.120939713247549
2025-09-19 18:29:00,141,6.222034419818295,23,True,1.7108512975540762,9.319487145121368
2025-09-19 18:29:05,142,3.919483668012774,58,True,1.8054957574772759,8.778518630854096
2025-09-19 18:29:09,143,3.2055041273561926,47,True,1.8740513497255415,6.788927984085534
2025-09-19 18:29:17,144,-0.25115116074581456,90,True,1.963177621680372,5.235227103156752
2025-09-19 18:29:24,145,1.4586849833828899,86,True,1.5035232409350827,6.710758220220298
2025-09-19 18:29:29,146,4.793098048827474,59,True,1.773439634983061,9.615641234841656
2025-09-19 18:29:59,147,-19.654796198582485,362,False,4.4404394919187125,5.396897191384369
2025-09-19 18:30:01,148,4.123298158223605,23,True,1.877826059229883,5.793882945637612
2025-09-19 18:30:04,149,3.5932033749416252,34,True,1.969112995297743,6.441255894750151
2025-09-19 18:30:11,150,0.5503137442500976,85,True,1.9191394966345687,5.9559654081092
2025-09-19 18:30:13,151,5.938988350251684,32,True,1.6908702474871056,9.788060500482787
2025-09-19 18:30:15,152,5.448313228286954,18,True,1.6396722198081513,7.451663268414538
2025-09-19 18:30:22,153,0.8791106374529492,88,True,1.824341204278557,7.076970785297478
2025-09-19 18:30:24,154,6.2772938824979265,25,True,1.7168010340519462,9.457456845714757
2025-09-19 18:30:29,155,5.110925779983914,52,True,1.6476649012814737,9.362753510234715
2025-09-19 18:30:32,156,3.3078201818657855,43,True,1.8369958804410587,5.832451910472425
2025-09-19 18:30:36,157,4.0128876484223435,47,True,1.9048624215302887,8.026849938358076
2025-09-19 18:30:38,158,4.800771362597969,16,True,1.7740672877198584,6.650675747147642
2025-09-19 18:30:40,159,5.434643057180601,26,True,1.8357223649280312,7.776609624277108
2025-09-19 18:30:43,160,4.623332917600422,33,True,1.8094992934627656,7.566916470184421
2025-09-19 18:30:45,161,5.744706252091211,23,True,1.3721995473106872,8.264503236970945
2025-09-19 18:30:46,162,4.908292064669591,10,True,1.928225301612905,6.204739291205296
2025-09-19 18:30:48,163,6.023785517662532,25,True,1.7007796629097165,8.937620519171494
2025-09-19 18:30:51,164,4.640940740008977,37,True,1.9826487450173624,8.25102493367622
2025-09-19 18:30:55,165,3.8502918444471126,45,True,1.977824610279753,6.661722887541273
2025-09-19 18:30:59,166,4.469729824010231,47,True,1.9893684967684153,8.82544845889536
2025-09-19 18:31:04,167,3.38540888128387,62,True,1.6730865779355504,9.183752627499869
2025-09-19 18:31:08,168,3.486828103626075,50,True,1.8823518203758447,7.271471654160041
2025-09-19 18:31:13,169,3.547103294052595,58,True,1.7244973941288644,7.930070189993126
2025-09-19 18:31:16,170,5.419116329874481,35,True,1.4762239143009863,8.49354373368736
2025-09-19 18:31:19,171,3.804947592833642,34,True,1.7919044600909921,6.605891924245235
2025-09-19 18:31:24,172,3.552410642534033,55,True,1.7957765439719138,8.021722925467724
2025-09-19 18:31:28,173,1.9688349685460165,53,True,1.9881231245334867,5.682855262032831
2025-09-19 18:31:32,174,5.586034360623362,43,True,1.9045346122602766,9.766655601091394
2025-09-19 18:31:36,175,2.8324636250888346,49,True,1.9166517907381937,6.375661650141355
2025-09-19 18:31:39,176,4.477380576393725,41,True,1.7468058923320413,7.939960260157717
2025-09-19 18:31:42,177,4.41520653967642,38,True,1.971657229585311,7.987035045907149
2025-09-19 18:31:48,178,1.363984545301764,64,True,1.7424813631883553,5.140930485582932
2025-09-19 18:31:52,179,4.824765324778645,47,True,1.8665071958368993,9.396028271808495
2025-09-19 18:31:56,180,4.460895880704708,53,True,1.9027167701320546,9.184068312720497
2025-09-19 18:32:01,181,2.734859299681178,59,True,1.99959008971171,6.807743559917813
2025-09-19 18:32:07,182,4.207296777214981,63,True,1.7384632941331675,9.146674657054787
2025-09-19 18:32:10,183,4.597058800840358,36,True,1.8225882056002485,7.483585157513801
2025-09-19 18:32:16,184,1.7074683521983842,77,True,1.9886305912802482,6.810159795049387
2025-09-19 18:32:20,185,3.0998781909402533,45,True,1.8453441353419282,6.001622878002171
2025-09-19 18:32:23,186,3.413936252139611,34,True,1.8371570596704203,5.664093940257316
2025-09-19 18:32:26,187,3.5841955414044406,37,True,1.7233309858749934,6.1899374132962555
2025-09-19 18:32:28,188,4.450443744013074,25,True,1.9548346462404753,6.633898385302071
2025-09-19 18:32:32,189,3.45341605527938,45,True,1.7612929938488826,5.745413617241734
2025-09-19 18:32:35,190,4.895767952152665,43,True,1.8851514734397163,8.757497977785851
2025-09-19 18:32:39,191,3.185479802590244,42,True,1.9699211121494853,5.821131984486522
2025-09-19 18:32:43,192,4.350372589357606,46,True,1.9316422259589914,9.0122670329489
2025-09-19 18:32:46,193,5.873125479809744,37,True,1.7612026369488003,9.030245787511713
2025-09-19 18:32:48,194,4.975179155148704,28,True,1.8957745885278783,7.284771482976599
2025-09-19 18:32:53,195,3.0068998095402932,56,True,1.813287744409053,7.366342988031357
2025-09-19 18:32:56,196,5.635695648115277,32,True,1.797863556472737,9.222477169485265
2025-09-19 18:32:57,197,5.8892505037522795,22,True,1.7760692443945774,8.701939741339
2025-09-19 18:33:00,198,4.2862959815475,33,True,1.553625089374802,6.788077960496715
2025-09-19 18:33:05,199,4.423566043381014,60,True,1.91130627111695,9.157566586170732
2025-09-19 18:33:10,200,7.561304969003644,63,True,1.9746855318846677,15.009115904152944
2025-09-19 18:33:16,201,10.624851908137328,71,True,1.6071993268473517,19.653545434315202
2025-09-19 18:33:22,202,8.218967856140377,62,True,1.788786143358668,16.122719726793243
2025-09-19 18:33:28,203,9.616451735884382,82,True,1.9059752876350737,19.963879208863368
2025-09-19 18:33:33,204,8.572467970717724,54,True,1.8764343969050155,15.131982259185182
2025-09-19 18:33:38,205,6.960177913556874,56,True,1.5999052523215147,13.19858138215267
2025-09-19 18:33:43,206,10.270673406728477,65,True,1.7321484286839317,19.74060641490183
2025-09-19 18:33:47,207,9.311410169262587,44,True,1.9442175321892146,16.829463176057864
2025-09-19 18:33:51,208,6.981510920684432,46,True,1.9009785062070583,11.586905922919918
2025-09-19 18:33:55,209,10.315690396370384,51,True,1.9500818763419485,18.44009846166156
2025-09-19 18:34:01,210,5.697393728166603,64,True,1.9552811419553677,13.087875057929505
2025-09-19 18:34:07,211,4.403182687373416,74,True,1.916747680312082,11.79861480727287
2025-09-19 18:34:13,212,8.636214252670396,70,True,1.3655212105053007,17.568429974448893
2025-09-19 18:34:18,213,10.699892119254132,69,True,1.6428507835367836,19.381982662311874
2025-09-19 18:34:26,214,8.447017496502959,94,True,1.6977407488564926,19.80272242208723
2025-09-19 18:34:30,215,7.732876291454091,50,True,1.8122462587850716,13.05219879570596
2025-09-19 18:34:35,216,10.88660046767569,57,True,1.8261904910122717,19.647920035552527
2025-09-19 18:34:39,217,6.911587255247346,44,True,1.6869085140997457,11.61319318095005
2025-09-19 18:34:47,218,8.472596090010535,94,True,1.709376736487187,19.802957362010932
2025-09-19 18:34:50,219,7.166075633501561,38,True,1.7852475841780615,12.283374997649307
2025-09-19 18:34:57,220,6.503057369604723,86,True,1.9210694377733977,15.09222163636467
2025-09-19 18:35:02,221,7.481887502969367,57,True,1.8267787074337893,14.624951322076237
2025-09-19 18:35:06,222,5.788855206887476,48,True,1.6729302237923167,11.032523992203686
2025-09-19 18:35:12,223,7.312150600944486,77,True,1.6406771383831713,16.7325050059464
2025-09-19 18:35:16,224,8.9675250463503,39,True,1.784038423174515,15.337771713336119
2025-09-19 18:35:21,225,7.526315510675651,60,True,1.908490227028508,14.989421756368321
2025-09-19 18:35:30,226,6.876735865871146,113,True,1.9594511249152469,18.488709500544292
2025-09-19 18:35:33,227,8.694054905234477,35,True,1.8790879266226312,14.506129861130676
2025-09-19 18:35:36,228,7.86660312854505,36,True,1.856928495115678,13.195935529651333
2025-09-19 18:35:39,229,6.5131384464374875,44,True,1.5134479847319238,11.185597745941582
2025-09-19 18:35:45,230,9.846978899368448,66,True,1.867885395467449,17.89850829291089
2025-09-19 18:35:49,231,8.475724120857098,46,True,1.6697560123640884,15.027166076913185
2025-09-19 18:35:55,232,6.01640101183671,73,True,1.9902639630306138,11.606938934365472
2025-09-19 18:36:00,233,6.499431036672705,56,True,1.9868505017787008,12.454790045902232
2025-09-19 18:36:05,234,4.671623447852639,69,True,1.894391705045802,11.028916136268313
2025-09-19 18:36:09,235,7.557917883905809,47,True,1.6752950068150532,13.161380164256068
2025-09-19 18:36:15,236,5.23130177111025,68,True,1.8881544934004764,11.483872174707193
2025-09-19 18:36:20,237,9.441554692250152,57,True,1.9980019630186396,18.009320257898118
2025-09-19 18:36:25,238,10.731161046130014,66,True,1.5282485913725603,19.906621034896432
2025-09-19 18:36:31,239,10.608690449972036,61,True,1.5858675177908914,19.1401600784896
2025-09-19 18:36:35,240,5.276055351701368,54,True,1.8353552766720083,10.982954717458663
2025-09-19 18:36:39,241,8.70692392945211,45,True,1.8087662489980691,15.634886909818846
2025-09-19 18:36:46,242,6.570722705393596,83,True,1.9638522805100367,15.374212425782193
2025-09-19 18:36:50,243,8.146525728967017,47,True,1.7268171799124468,14.187945295886905
2025-09-19 18:36:54,244,9.612113839954365,54,True,1.9485188049438655,17.173322025709847
2025-09-19 18:36:59,245,6.543920966909628,49,True,1.950985954857522,12.282513743140623
2025-09-19 18:37:02,246,6.886557123479669,43,True,1.863486483075494,11.01948955550646
2025-09-19 18:37:08,247,8.85484895531662,67,True,1.9588694310933157,17.20264404472211
2025-09-19 18:37:14,248,5.449437976080166,68,True,1.3942224822482137,12.893159674037477
2025-09-19 18:37:20,249,8.702584184189432,75,True,1.8093021309893376,17.556273160397577
2025-09-19 18:37:24,250,5.467298615995507,50,True,1.9269780228416813,10.715544958063745
